Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Day,DayOfWeek,PricePerItem,LargeCart,HighValueOrder,CouponUsed,WeekendOrder,Fraud
5,2,600.57,396,2,3,611,3,2,3,1201.14,2025,3,29,5,600.57,0,0,1,1,0
0,5,90.92,579,1,1,450,9,1,1,454.6,2024,9,9,0,90.92,1,0,1,0,1
2,5,362.46,140,0,1,471,6,0,3,1812.3,2024,11,18,0,362.46,1,0,1,0,0
0,3,55.01,117,4,2,27,7,2,0,165.03,2023,10,20,4,55.01,1,0,1,0,0
6,3,404.62,453,3,1,876,6,0,3,1213.86,2023,3,27,0,404.62,1,0,1,0,0
1,4,654.79,68,0,2,651,9,0,4,2619.16,2023,7,27,3,654.79,1,1,1,0,0
5,4,637.79,195,3,0,831,9,0,2,2551.16,2025,4,22,1,637.79,1,1,1,0,0
2,4,540.33,646,0,4,805,6,0,2,2161.32,2025,2,28,4,540.33,1,0,1,0,0
2,5,208.17,297,1,3,160,6,1,1,1040.85,2023,2,16,3,208.17,1,0,1,0,1
4,1,338.31,631,4,1,1108,3,0,2,338.31,2025,6,10,1,338.31,0,0,1,0,0
3,3,139.45,64,3,3,667,8,2,2,418.35,2025,4,7,0,139.45000000000002,1,0,1,0,0
0,4,655.18,380,4,4,218,5,0,1,2620.72,2023,11,24,4,655.18,1,1,1,0,0
2,4,512.75,314,2,3,660,8,2,2,2051.0,2023,3,12,6,512.75,1,0,1,1,0
0,4,160.49,164,1,4,591,8,2,4,641.96,2023,7,26,2,160.49,1,0,1,0,0
0,3,99.9,113,0,1,59,8,0,1,299.7,2023,5,5,4,99.9,1,0,1,0,0
4,2,345.01,409,1,1,1115,6,0,2,690.02,2024,5,12,6,345.01,1,0,1,1,0
3,1,65.95,63,1,1,267,5,0,1,65.95,2025,1,15,2,65.95,1,0,1,0,0
6,4,463.04,336,3,3,383,9,0,3,1852.16,2023,2,16,3,463.04,1,0,1,0,0
4,2,297.71,77,4,4,767,7,1,4,595.42,2025,4,1,1,297.71,1,0,1,0,0
5,5,107.48,127,2,0,466,9,0,0,537.4,2023,1,25,2,107.48,1,0,1,0,0
1,5,638.8,238,2,0,546,10,2,4,3194.0,2024,6,19,2,638.8,1,1,1,0,1
1,2,493.88,109,1,3,719,7,1,3,987.76,2023,2,22,2,493.88,1,0,1,0,0
5,4,301.17,119,4,0,1166,6,0,0,1204.68,2023,12,19,1,301.17,1,0,1,0,0
3,1,278.66,540,3,0,414,2,0,3,278.66,2024,1,20,5,278.66,0,0,1,1,0
4,1,287.46,568,2,3,315,3,0,1,287.46,2024,9,2,0,287.46,0,0,1,0,0
0,1,583.99,443,0,0,380,2,1,0,583.99,2023,5,11,3,583.99,0,0,1,0,0
0,3,468.74,16,0,2,436,4,0,3,1406.22,2023,5,16,1,468.74,0,0,1,0,0
6,1,30.54,190,2,3,1134,1,0,2,30.54,2024,12,7,5,30.54,0,0,1,1,0
3,5,408.73,159,3,1,875,10,0,3,2043.65,2024,10,18,4,408.73,1,0,1,0,0
2,4,126.89,95,0,2,639,9,0,3,507.56,2023,11,25,5,126.89,1,0,1,1,0
5,2,57.07,96,2,3,730,3,1,3,114.14,2024,6,7,4,57.07,0,0,1,0,0
2,3,557.41,27,4,1,18,4,0,0,1672.23,2023,7,1,5,557.41,0,0,1,1,0
5,3,448.9,484,2,3,1177,7,1,3,1346.7,2023,12,11,0,448.9,1,0,1,0,0
0,4,549.76,378,2,1,361,4,0,1,2199.04,2023,10,3,1,549.76,0,0,1,0,0
5,3,132.48,625,4,4,81,4,0,4,397.44,2024,2,24,5,132.48,0,0,1,1,0
1,5,489.37,123,4,3,324,8,0,3,2446.85,2025,5,17,5,489.37,1,0,1,1,0
5,5,66.31,344,3,2,718,7,0,4,331.55,2025,5,24,5,66.31,1,0,1,1,0
0,2,434.3,634,0,1,175,7,1,3,868.6,2023,7,9,6,434.3,1,0,1,1,0
1,4,153.09,316,4,1,502,4,0,4,612.36,2023,10,4,2,153.09,0,0,1,0,0
6,5,91.67,141,4,0,459,9,0,0,458.35,2025,5,12,0,91.67,1,0,1,0,0
1,4,275.28,1,3,4,1010,9,2,1,1101.12,2023,10,2,0,275.28,1,0,1,0,0
3,2,139.95,168,4,3,171,5,0,3,279.9,2023,4,10,0,139.95,1,0,1,0,0
0,3,148.72,152,2,0,1137,7,1,2,446.16,2024,7,27,5,148.72,1,0,1,1,0
2,2,563.06,225,0,3,506,6,0,3,1126.12,2023,12,2,5,563.06,1,0,1,1,0
5,1,625.51,472,1,4,503,1,0,1,625.51,2024,12,19,3,625.51,0,0,1,0,0
4,4,152.29,27,2,0,440,6,2,2,609.16,2023,8,9,2,152.29,1,0,1,0,0
4,5,231.82,168,2,1,108,6,1,1,1159.1,2024,6,14,4,231.82,1,0,1,0,1
2,1,150.17,226,2,3,701,1,1,4,150.17,2025,1,26,6,150.17,0,0,1,1,0
6,3,70.93,532,2,3,811,5,0,4,212.79,2024,6,13,3,70.92999999999999,1,0,1,0,0
1,3,361.39,404,1,4,668,8,0,4,1084.17,2023,6,29,3,361.39,1,0,1,0,0
2,5,670.48,122,3,3,1176,5,1,1,3352.4,2024,7,1,0,670.48,1,1,1,0,0
4,1,359.99,201,3,0,430,5,1,0,359.99,2023,7,25,1,359.99,1,0,1,0,0
6,5,674.04,320,4,0,1049,7,1,2,3370.2,2023,2,28,1,674.04,1,1,1,0,0
0,4,283.16,146,1,4,694,6,0,2,1132.64,2024,12,25,2,283.16,1,0,1,0,0
1,5,260.53,309,3,2,572,5,1,3,1302.65,2024,6,2,6,260.53000000000003,1,0,1,1,0
5,3,422.13,64,4,1,209,7,1,1,1266.39,2023,4,15,5,422.13000000000005,1,0,1,1,0
1,5,125.02,365,2,2,765,9,1,2,625.1,2024,7,3,2,125.02,1,0,1,0,0
4,1,198.51,508,1,3,544,5,2,3,198.51,2024,4,16,1,198.51,1,0,1,0,0
0,4,224.75,445,4,1,136,7,2,1,899.0,2024,3,26,1,224.75,1,0,1,0,0
6,3,205.86,634,3,4,325,4,0,0,617.58,2025,3,3,0,205.86,0,0,1,0,0
2,1,18.2,244,2,2,2,4,1,3,18.2,2023,12,29,4,18.2,0,0,1,0,0
6,3,502.77,360,2,3,758,8,2,0,1508.31,2023,5,29,0,502.77,1,0,1,0,0
4,5,305.49,429,2,4,705,10,0,4,1527.45,2023,11,8,2,305.49,1,0,1,0,0
5,2,236.33,214,4,2,687,3,1,3,472.66,2024,4,10,2,236.33,0,0,1,0,0
2,5,521.25,514,0,0,208,8,0,0,2606.25,2023,4,23,6,521.25,1,1,1,1,0
6,1,167.15,136,3,4,672,5,2,0,167.15,2024,9,23,0,167.15,1,0,1,0,0
3,5,466.42,374,3,3,1140,5,0,4,2332.1,2025,6,24,1,466.42,1,0,1,0,0
5,1,527.57,588,2,2,704,3,0,1,527.57,2023,2,26,6,527.57,0,0,1,1,0
6,3,623.34,105,4,0,766,3,1,3,1870.02,2025,3,6,3,623.34,0,0,1,0,0
6,5,501.26,114,3,4,350,10,0,4,2506.3,2023,12,7,3,501.2600000000001,1,1,1,0,0
6,1,655.09,553,0,2,449,6,0,4,655.09,2024,12,6,4,655.09,1,0,1,0,0
5,4,264.79,197,1,2,147,5,1,2,1059.16,2024,2,3,5,264.79,1,0,1,1,0
2,3,359.73,560,2,3,839,7,0,0,1079.19,2024,3,13,2,359.73,1,0,1,0,0
0,1,465.33,513,3,1,598,2,0,2,465.33,2023,11,30,3,465.33,0,0,1,0,0
0,2,54.41,282,4,4,652,6,0,3,108.82,2023,6,3,5,54.41,1,0,1,1,0
2,1,64.66,281,2,1,1050,4,0,3,64.66,2025,2,15,5,64.66,0,0,1,1,0
0,5,173.96,650,2,2,640,8,2,3,869.8,2023,8,31,3,173.95999999999998,1,0,1,0,1
6,1,630.82,52,4,1,74,5,0,2,630.82,2025,3,28,4,630.82,1,0,1,0,0
4,1,693.41,648,2,4,20,4,0,3,693.41,2023,7,11,1,693.41,0,0,1,0,0
6,3,433.33,416,1,0,902,4,0,4,1299.99,2025,6,3,1,433.33,0,0,1,0,0
5,5,374.58,577,3,0,979,10,0,3,1872.9,2023,5,6,5,374.58,1,0,1,1,0
2,5,408.56,214,2,1,1180,8,0,3,2042.8,2023,7,8,5,408.56,1,0,1,1,1
6,2,183.67,458,4,0,963,3,1,2,367.34,2024,4,7,6,183.67,0,0,1,1,0
1,4,606.57,143,2,1,177,5,2,4,2426.28,2023,6,9,4,606.57,1,0,1,0,0
4,4,589.57,476,0,2,321,8,0,3,2358.28,2024,6,6,3,589.57,1,0,1,0,0
5,5,659.85,70,1,1,296,9,1,1,3299.25,2024,6,29,5,659.85,1,1,1,1,1
3,4,206.84,149,0,0,657,5,2,3,827.36,2023,6,27,1,206.84,1,0,1,0,0
2,5,113.87,551,1,2,412,6,1,0,569.35,2024,5,24,4,113.87,1,0,1,0,0
4,5,628.74,453,0,0,1014,9,0,1,3143.7,2023,11,24,4,628.74,1,1,1,0,1
4,1,678.38,365,1,0,863,4,1,4,678.38,2025,2,14,4,678.38,0,0,1,0,0
5,3,602.24,362,2,2,387,8,0,4,1806.72,2023,2,10,4,602.24,1,0,1,0,0
2,5,658.77,433,3,2,960,10,0,3,3293.85,2024,4,25,3,658.77,1,1,1,0,1
3,3,271.02,218,1,0,1054,6,0,2,813.06,2023,5,1,0,271.02,1,0,1,0,0
3,5,375.25,84,3,2,857,9,1,0,1876.25,2024,12,22,6,375.25,1,0,1,1,0
4,1,312.11,550,4,0,394,4,2,1,312.11,2025,5,3,5,312.11,0,0,1,1,0
4,5,307.76,59,3,2,958,9,0,2,1538.8,2023,1,5,3,307.76,1,0,1,0,0
0,3,483.53,48,0,3,23,4,0,4,1450.59,2025,2,14,4,483.53,0,0,1,0,0
2,3,341.15,626,0,2,983,4,0,3,1023.45,2023,1,2,0,341.15000000000003,0,0,1,0,0
3,1,571.9,23,3,2,770,1,2,3,571.9,2024,9,16,0,571.9,0,0,1,0,0
3,4,95.03,216,4,4,822,8,0,1,380.12,2025,1,16,3,95.03,1,0,1,0,0
3,5,201.22,170,2,2,141,6,0,1,1006.1,2023,8,24,3,201.22,1,0,1,0,1
3,1,260.26,378,4,2,448,5,2,3,260.26,2024,7,22,0,260.26,1,0,1,0,0
0,5,64.5,35,1,2,1071,8,2,3,322.5,2024,2,1,3,64.5,1,0,1,0,1
4,3,297.67,286,4,4,996,6,0,2,893.01,2024,9,21,5,297.67,1,0,1,1,0
5,4,331.9,21,0,2,561,5,1,3,1327.6,2024,4,20,5,331.9,1,0,1,1,0
0,1,191.76,87,1,3,1171,1,0,3,191.76,2023,6,7,2,191.76,0,0,1,0,0
5,4,263.09,121,2,4,1087,8,1,2,1052.36,2025,1,30,3,263.09,1,0,1,0,0
0,4,393.8,524,1,2,455,7,1,0,1575.2,2023,1,20,4,393.8,1,0,1,0,0
0,3,553.57,34,1,3,461,4,0,1,1660.71,2024,11,24,6,553.57,0,0,1,1,0
0,5,191.63,460,3,1,726,6,0,1,958.15,2023,10,31,1,191.63,1,0,1,0,0
6,1,93.02,193,4,3,293,4,0,0,93.02,2023,4,28,4,93.02,0,0,1,0,0
5,2,39.53,574,1,4,592,3,2,2,79.06,2024,6,27,3,39.53,0,0,1,0,0
5,3,633.97,39,0,2,507,7,2,1,1901.91,2023,12,28,3,633.97,1,0,1,0,0
1,4,697.5,331,0,4,384,7,0,4,2790.0,2023,12,17,6,697.5,1,1,1,1,0
5,5,508.69,560,0,1,259,10,0,2,2543.45,2023,7,14,4,508.69,1,1,1,0,0
2,2,527.46,297,2,0,954,3,0,4,1054.92,2025,1,16,3,527.46,0,0,1,0,0
4,1,627.2,70,4,1,481,1,2,0,627.2,2024,2,28,2,627.2,0,0,1,0,0
5,1,75.01,590,1,3,194,3,0,2,75.01,2024,7,14,6,75.01,0,0,1,1,0
1,5,529.55,182,3,4,327,10,0,1,2647.75,2023,7,5,2,529.55,1,1,1,0,1
4,3,127.41,517,3,1,330,7,1,4,382.23,2025,4,25,4,127.41,1,0,1,0,0
6,5,287.13,475,4,4,953,10,1,0,1435.65,2023,12,1,4,287.13,1,0,1,0,0
3,1,427.06,643,4,0,1011,1,2,4,427.06,2023,9,28,3,427.06,0,0,1,0,0
4,5,53.93,446,3,4,1186,7,1,3,269.65,2024,9,4,2,53.92999999999999,1,0,1,0,0
6,5,423.93,154,2,3,282,5,0,1,2119.65,2024,1,7,6,423.93,1,0,1,1,0
1,4,160.22,144,2,3,650,9,2,3,640.88,2024,9,28,5,160.22,1,0,1,1,0
5,1,538.68,70,2,3,60,6,0,4,538.68,2025,4,9,2,538.68,1,0,1,0,0
5,5,337.38,542,3,4,924,5,0,4,1686.9,2023,4,9,6,337.38,1,0,1,1,0
6,1,620.21,453,4,3,1175,1,0,4,620.21,2024,11,10,6,620.21,0,0,1,1,0
3,2,99.1,243,0,1,579,6,0,3,198.2,2023,3,9,3,99.1,1,0,1,0,0
3,4,451.97,362,4,0,716,7,2,0,1807.88,2025,1,26,6,451.97,1,0,1,1,0
6,4,66.1,341,0,3,522,9,2,2,264.4,2023,12,10,6,66.1,1,0,1,1,0
6,4,547.32,107,0,3,836,8,0,3,2189.28,2023,8,13,6,547.32,1,0,1,1,0
5,3,412.53,313,4,2,269,6,2,2,1237.59,2025,1,1,2,412.53,1,0,1,0,0
1,5,84.13,468,4,1,25,9,1,2,420.65,2023,6,28,2,84.13,1,0,1,0,0
6,2,518.23,62,2,4,550,5,0,0,1036.46,2024,1,18,3,518.23,1,0,1,0,0
1,2,39.51,637,4,4,150,5,0,1,79.02,2024,6,19,2,39.51,1,0,1,0,0
6,5,133.01,103,1,3,273,10,0,1,665.05,2025,4,11,4,133.01,1,0,1,0,1
6,1,118.8,18,4,1,1022,6,1,0,118.8,2023,10,8,6,118.8,1,0,1,1,0
1,2,139.57,488,0,1,981,4,2,1,279.14,2025,5,4,6,139.57,0,0,1,1,0
0,1,184.15,397,3,4,713,5,0,1,184.15,2025,4,6,6,184.15,1,0,1,1,0
2,2,644.05,394,3,0,214,5,2,4,1288.1,2023,7,18,1,644.05,1,0,1,0,0
2,5,55.41,614,4,0,536,5,0,2,277.05,2023,10,24,1,55.41,1,0,1,0,0
5,1,310.93,545,4,0,743,3,0,1,310.93,2023,1,11,2,310.93,0,0,1,0,0
6,2,216.66,560,2,2,874,6,0,3,433.32,2024,4,17,2,216.66,1,0,1,0,0
4,1,452.7,242,2,4,1078,5,0,3,452.7,2024,11,29,4,452.7,1,0,1,0,0
0,2,288.21,470,2,0,563,5,0,0,576.42,2023,10,15,6,288.21,1,0,1,1,0
4,4,206.6,583,3,3,213,6,2,4,826.4,2023,6,5,0,206.6,1,0,1,0,0
5,4,685.2,68,3,0,1155,6,2,2,2740.8,2024,7,20,5,685.2,1,1,1,1,0
0,5,22.94,168,0,2,703,10,0,0,114.7,2023,4,12,2,22.94,1,0,1,0,0
2,2,301.88,276,3,3,201,5,2,0,603.76,2023,3,9,3,301.88,1,0,1,0,0
3,5,57.45,150,0,0,196,10,0,1,287.25,2025,3,16,6,57.45,1,0,1,1,0
1,1,161.24,196,1,2,817,3,2,3,161.24,2024,12,18,2,161.24,0,0,1,0,0
0,4,262.58,569,4,0,615,8,2,0,1050.32,2024,11,26,1,262.58,1,0,1,0,0
5,4,515.19,302,1,2,1068,9,1,1,2060.76,2024,12,19,3,515.19,1,0,1,0,0
4,1,450.07,237,3,4,434,6,0,2,450.07,2023,6,7,2,450.07,1,0,1,0,0
5,1,52.54,393,2,0,641,6,2,1,52.54,2024,10,6,6,52.54,1,0,1,1,0
6,2,424.32,402,1,3,894,6,0,4,848.64,2023,9,4,0,424.32,1,0,1,0,0
3,3,631.64,481,1,3,48,3,0,1,1894.92,2023,8,26,5,631.64,0,0,1,1,0
5,5,327.68,200,1,3,1001,6,0,1,1638.4,2023,10,22,6,327.68,1,0,1,1,1
5,1,414.47,1,2,3,1169,3,0,3,414.47,2023,5,27,5,414.47,0,0,1,1,0
2,4,221.33,393,4,2,850,5,0,2,885.32,2023,2,11,5,221.33,1,0,1,1,0
4,1,512.39,615,4,1,143,2,0,3,512.39,2024,4,18,3,512.39,0,0,1,0,0
6,3,459.34,239,3,2,229,3,1,3,1378.02,2025,1,3,4,459.34,0,0,1,0,0
6,1,146.32,155,4,4,342,4,2,1,146.32,2024,9,8,6,146.32,0,0,1,1,0
1,4,83.6,634,2,2,279,4,1,1,334.4,2024,11,5,1,83.6,0,0,1,0,0
5,2,328.54,268,3,3,916,6,0,0,657.08,2023,12,13,2,328.54,1,0,1,0,0
0,5,314.94,401,0,2,425,8,1,3,1574.7,2024,5,6,0,314.94,1,0,1,0,0
0,2,69.64,503,0,3,633,6,0,1,139.28,2024,5,14,1,69.64,1,0,1,0,0
5,1,135.17,348,4,4,675,6,0,3,135.17,2024,6,8,5,135.17,1,0,1,1,0
4,1,487.21,90,0,1,274,3,1,4,487.21,2024,3,23,5,487.21,0,0,1,1,0
2,5,509.58,116,4,1,511,6,0,3,2547.9,2023,10,18,2,509.58,1,1,1,0,1
5,2,416.81,180,0,3,458,2,0,1,833.62,2024,4,7,6,416.81,0,0,1,1,0
2,2,160.0,538,0,2,36,4,1,3,320.0,2023,9,4,0,160.0,0,0,1,0,0
6,3,253.05,131,4,2,501,3,0,3,759.15,2024,8,26,0,253.05,0,0,1,0,0
3,5,615.1,45,3,3,1122,10,2,3,3075.5,2024,1,15,0,615.1,1,1,1,0,1
3,1,183.18,391,2,0,100,6,1,0,183.18,2023,4,1,5,183.18,1,0,1,1,0
5,1,75.78,345,0,2,144,5,1,2,75.78,2023,7,23,6,75.78,1,0,1,1,0
6,1,675.57,279,0,4,533,1,2,1,675.57,2025,5,2,4,675.57,0,0,1,0,0
2,1,109.29,419,2,0,872,5,0,2,109.29,2024,11,27,2,109.29,1,0,1,0,0
4,1,639.83,552,2,2,298,2,1,4,639.83,2024,3,26,1,639.83,0,0,1,0,0
1,5,62.81,114,1,4,799,9,1,1,314.05,2023,6,26,0,62.81,1,0,1,0,1
1,4,615.83,319,4,3,773,4,2,3,2463.32,2025,5,25,6,615.83,0,0,1,1,0
3,4,510.58,69,1,3,676,7,2,0,2042.32,2024,7,2,1,510.58,1,0,1,0,0
1,1,334.39,237,1,3,376,2,0,3,334.39,2024,7,24,2,334.39,0,0,1,0,0
2,1,144.25,267,0,3,1118,2,2,4,144.25,2024,10,6,6,144.25,0,0,1,1,0
6,1,401.82,220,1,4,490,5,0,2,401.82,2024,6,8,5,401.82,1,0,1,1,0
4,1,252.68,447,4,0,297,1,0,4,252.68,2025,3,31,0,252.68,0,0,1,0,0
2,5,662.78,82,2,4,57,9,1,3,3313.9,2023,5,26,4,662.78,1,1,1,0,1
6,4,434.42,452,4,0,826,6,0,2,1737.68,2023,3,14,1,434.42,1,0,1,0,0
5,5,513.49,207,3,0,729,8,0,2,2567.45,2024,2,26,0,513.49,1,1,1,0,0
4,1,432.47,569,0,1,1167,4,0,4,432.47,2023,7,18,1,432.47,0,0,1,0,0
1,1,45.94,341,0,0,442,2,2,0,45.94,2024,8,30,4,45.94,0,0,1,0,0
4,1,418.36,653,1,1,654,5,0,0,418.36,2025,6,21,5,418.36,1,0,1,1,0
0,5,676.98,567,0,0,95,5,0,1,3384.9,2023,11,26,6,676.98,1,1,1,1,0
6,4,263.62,411,0,4,313,5,1,0,1054.48,2023,9,29,4,263.62,1,0,1,0,0
1,5,551.27,211,4,0,230,7,0,4,2756.35,2025,4,19,5,551.27,1,1,1,1,0
0,3,508.12,487,1,0,1009,8,0,4,1524.36,2023,1,6,4,508.12,1,0,1,0,0
0,2,14.93,249,4,4,828,4,0,1,29.86,2025,2,25,1,14.93,0,0,1,0,0
5,3,229.34,214,1,4,982,6,1,4,688.02,2023,11,15,2,229.34,1,0,1,0,0
6,2,438.62,185,0,0,1085,3,1,1,877.24,2025,4,19,5,438.62,0,0,1,1,0
4,2,513.59,549,4,3,115,4,0,4,1027.18,2024,1,15,0,513.59,0,0,1,0,0
4,2,253.74,271,4,4,45,5,1,2,507.48,2025,3,5,2,253.74,1,0,1,0,0
6,3,62.77,583,3,4,1033,6,0,4,188.31,2024,11,1,4,62.77,1,0,1,0,0
3,4,25.29,607,1,2,153,8,0,2,101.16,2023,2,18,5,25.29,1,0,1,1,0
0,1,335.1,20,2,2,1107,6,0,4,335.1,2023,6,16,4,335.1,1,0,1,0,0
2,4,484.85,152,2,1,629,5,2,4,1939.4,2023,4,23,6,484.85,1,0,1,1,0
3,3,381.41,645,4,2,169,6,0,3,1144.23,2025,3,2,6,381.41,1,0,1,1,0
4,5,347.92,638,0,2,558,6,2,2,1739.6,2023,1,18,2,347.92,1,0,1,0,0
0,4,15.01,468,0,0,1063,6,0,1,60.04,2024,5,29,2,15.01,1,0,1,0,0
0,3,404.79,466,0,4,772,6,1,3,1214.37,2023,8,1,1,404.79,1,0,1,0,0
5,4,611.26,331,0,4,868,5,1,4,2445.04,2023,2,3,4,611.26,1,0,1,0,0
5,3,346.52,79,1,2,1101,3,1,2,1039.56,2023,3,9,3,346.52,0,0,1,0,0
0,1,36.65,329,4,0,1149,1,2,0,36.65,2024,12,5,3,36.65,0,0,1,0,0
6,3,149.34,352,3,0,989,7,2,0,448.02,2023,9,5,1,149.34,1,0,1,0,0
0,5,467.81,315,4,0,689,10,0,1,2339.05,2024,7,22,0,467.81000000000006,1,0,1,0,0
4,5,420.7,271,0,2,607,5,2,1,2103.5,2023,1,5,3,420.7,1,0,1,0,0
2,5,606.52,3,2,4,42,6,1,3,3032.6,2023,10,25,2,606.52,1,1,1,0,1
4,1,420.26,192,1,2,706,4,0,1,420.26,2025,1,28,1,420.26,0,0,1,0,0
2,3,505.79,255,2,2,702,3,0,4,1517.37,2023,7,19,2,505.79,0,0,1,0,0
4,4,493.73,610,2,2,335,6,1,1,1974.92,2025,6,5,3,493.73,1,0,1,0,0
5,3,201.21,106,4,0,742,3,1,2,603.63,2025,3,14,4,201.21,0,0,1,0,0
5,3,112.29,251,3,4,897,6,0,2,336.87,2024,10,24,3,112.29,1,0,1,0,0
6,4,132.56,146,0,3,294,8,2,3,530.24,2023,7,12,2,132.56,1,0,1,0,0
5,3,539.46,301,1,4,127,4,1,1,1618.38,2023,4,6,3,539.46,0,0,1,0,0
2,5,508.59,51,0,3,405,8,2,1,2542.95,2024,4,7,6,508.59,1,1,1,1,1
1,4,203.46,89,1,2,125,7,1,4,813.84,2024,2,4,6,203.46,1,0,1,1,0
3,3,565.25,456,2,3,733,7,1,0,1695.75,2023,5,20,5,565.25,1,0,1,1,0
6,3,136.84,285,4,2,1133,4,0,1,410.52,2023,8,31,3,136.84,0,0,1,0,0
3,2,464.5,495,4,0,334,2,2,3,929.0,2025,6,11,2,464.5,0,0,1,0,0
5,2,434.97,331,4,4,1154,7,0,0,869.94,2023,6,11,6,434.97,1,0,1,1,0
3,2,43.67,425,0,3,620,4,2,3,87.34,2023,7,25,1,43.67,0,0,1,0,0
4,1,171.59,320,1,2,1020,5,2,0,171.59,2023,7,5,2,171.59,1,0,1,0,0
4,1,558.27,632,4,1,187,1,0,4,558.27,2025,5,14,2,558.27,0,0,1,0,0
2,2,425.03,333,0,3,281,2,2,2,850.06,2023,2,15,2,425.03,0,0,1,0,0
5,1,376.76,205,2,1,534,5,1,0,376.76,2024,12,16,0,376.76,1,0,1,0,0
3,5,575.24,119,0,1,721,7,2,0,2876.2,2024,3,15,4,575.24,1,1,1,0,0
1,3,568.02,540,4,2,695,3,0,3,1704.06,2024,9,27,4,568.02,0,0,1,0,0
6,3,94.88,310,3,4,347,8,0,4,284.64,2025,2,9,6,94.88,1,0,1,1,0
5,3,304.15,279,3,4,720,3,2,3,912.45,2023,4,16,6,304.15000000000003,0,0,1,1,0
4,3,553.52,45,3,4,879,4,0,1,1660.56,2023,3,14,1,553.52,0,0,1,0,0
3,3,166.99,77,0,3,241,8,0,1,500.97,2024,4,7,6,166.99,1,0,1,1,0
6,4,198.35,607,0,0,1028,7,0,2,793.4,2024,4,9,1,198.35,1,0,1,0,0
5,4,403.58,154,4,2,646,9,1,4,1614.32,2025,6,13,4,403.58,1,0,1,0,0
2,4,464.29,605,2,3,739,5,1,0,1857.16,2025,5,10,5,464.29,1,0,1,1,0
3,3,635.98,618,0,3,224,5,0,4,1907.94,2023,3,10,4,635.98,1,0,1,0,0
4,1,528.06,647,1,4,356,2,0,1,528.06,2024,2,25,6,528.06,0,0,1,1,0
0,1,515.32,453,3,0,968,1,0,0,515.32,2024,4,20,5,515.32,0,0,1,1,0
1,4,657.79,394,1,3,663,6,2,2,2631.16,2025,2,18,1,657.79,1,1,1,0,0
4,1,153.0,3,1,3,1098,4,0,4,153.0,2023,10,25,2,153.0,0,0,1,0,0
3,1,668.48,45,2,4,105,1,1,0,668.48,2023,12,3,6,668.48,0,0,1,1,0
1,2,46.5,524,0,3,697,7,2,2,93.0,2024,2,29,3,46.5,1,0,1,0,0
0,5,653.47,624,1,0,869,10,1,4,3267.35,2024,8,19,0,653.47,1,1,1,0,1
0,1,628.89,419,1,3,820,2,1,4,628.89,2025,2,26,2,628.89,0,0,1,0,0
6,2,675.1,602,0,2,523,4,0,2,1350.2,2024,4,7,6,675.1,0,0,1,1,0
0,4,89.41,370,4,2,68,9,0,2,357.64,2024,7,18,3,89.41,1,0,1,0,0
1,5,320.01,440,3,1,73,6,0,4,1600.05,2024,7,2,1,320.01,1,0,1,0,0
2,2,41.0,191,4,1,408,7,0,0,82.0,2025,5,3,5,41.0,1,0,1,1,0
1,1,565.85,435,3,3,699,1,0,1,565.85,2023,3,5,6,565.85,0,0,1,1,0
0,3,648.59,576,2,0,816,4,1,0,1945.77,2024,6,6,3,648.59,0,0,1,0,0
3,3,68.12,163,4,0,463,3,0,0,204.36,2024,7,24,2,68.12,0,0,1,0,0
0,1,616.1,19,0,3,551,6,0,0,616.1,2024,6,9,6,616.1,1,0,1,1,0
6,3,247.47,201,4,1,622,4,1,1,742.41,2025,3,23,6,247.47,0,0,1,1,0
4,3,490.74,0,0,4,1135,3,2,0,1472.22,2024,5,24,4,490.74,0,0,1,0,0
1,3,531.72,266,3,1,103,7,1,2,1595.16,2025,2,18,1,531.72,1,0,1,0,0
2,5,648.65,536,4,2,947,7,0,4,3243.25,2024,1,29,0,648.65,1,1,1,0,0
5,5,456.06,555,0,2,670,10,0,3,2280.3,2023,8,7,0,456.06000000000006,1,0,1,0,0
6,1,17.98,601,0,0,139,6,0,0,17.98,2023,11,14,1,17.98,1,0,1,0,0
1,5,269.86,178,0,4,1119,6,2,1,1349.3,2024,3,9,5,269.86,1,0,1,1,0
5,5,31.96,193,1,3,1147,5,0,4,159.8,2024,3,10,6,31.96,1,0,1,1,0
3,2,98.47,621,0,3,859,3,0,3,196.94,2023,12,19,1,98.47,0,0,1,0,0
3,1,158.68,596,1,3,896,6,2,3,158.68,2024,3,1,4,158.68,1,0,1,0,0
4,1,613.98,223,4,1,204,4,0,1,613.98,2023,8,20,6,613.98,0,0,1,1,0
5,3,426.12,591,4,1,711,5,2,3,1278.36,2024,1,5,4,426.12,1,0,1,0,0
3,4,629.88,324,2,0,604,8,2,3,2519.52,2025,2,25,1,629.88,1,1,1,0,1
2,4,228.91,342,0,4,948,4,0,2,915.64,2023,10,29,6,228.91,0,0,1,1,0
2,1,120.98,177,2,1,865,6,2,0,120.98,2023,5,18,3,120.98,1,0,1,0,0
0,4,425.18,333,4,3,252,8,2,1,1700.72,2023,9,30,5,425.18,1,0,1,1,0
4,2,333.83,516,3,0,861,4,0,4,667.66,2023,8,23,2,333.83,0,0,1,0,0
