Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Fraud,Year,Month,Day,DayOfWeek,PricePerItem,LargeCart,HighValueOrder,CouponUsed,WeekendOrder
6,3,475.69,559,3,0,178,3,0,2,1427.07,0,2024,1,8,0,475.69,0,0,1,0
0,1,372.8,573,0,0,841,6,1,1,372.8,0,2023,3,12,6,372.8,1,0,1,1
6,2,63.21,129,4,0,937,4,1,2,126.42,0,2025,6,30,0,63.21,0,0,1,0
2,1,634.94,258,4,0,518,5,2,3,634.94,0,2023,3,20,0,634.94,1,0,1,0
5,4,77.47,267,3,3,283,7,1,3,309.88,0,2024,4,8,0,77.47,1,0,1,0
0,3,84.31,581,1,4,338,3,1,0,252.93,0,2024,2,25,6,84.31,0,0,1,1
3,4,234.45,184,4,0,1077,9,0,3,937.8,0,2023,5,6,5,234.45,1,0,1,1
1,1,356.81,335,4,1,935,1,2,3,356.81,0,2023,10,13,4,356.81,0,0,1,0
1,4,209.99,50,0,1,936,8,0,2,839.96,0,2023,3,19,6,209.99,1,0,1,1
6,3,659.88,367,3,0,920,3,0,2,1979.64,0,2023,3,16,3,659.88,0,0,1,0
2,2,336.32,334,4,3,1053,3,0,2,672.64,0,2025,6,20,4,336.32,0,0,1,0
5,2,531.49,334,1,1,669,7,2,1,1062.98,0,2023,10,14,5,531.49,1,0,1,1
0,3,588.44,542,3,4,1139,8,2,2,1765.32,0,2024,5,20,0,588.4399999999999,1,0,1,0
4,3,251.48,182,1,3,1189,4,0,0,754.44,0,2024,5,24,4,251.48000000000002,0,0,1,0
2,1,684.65,107,1,1,195,1,0,0,684.65,0,2024,11,24,6,684.65,0,0,1,1
6,1,195.86,119,4,2,962,3,0,1,195.86,0,2025,5,10,5,195.86,0,0,1,1
4,3,50.34,209,3,3,420,3,0,3,151.02,0,2023,5,28,6,50.34,0,0,1,1
3,5,678.19,467,4,3,291,8,0,1,3390.95,1,2023,6,7,2,678.1899999999999,1,1,1,0
6,3,554.25,530,2,4,845,6,2,4,1662.75,0,2023,4,14,4,554.25,1,0,1,0
0,4,576.87,562,3,3,382,5,0,3,2307.48,0,2023,5,9,1,576.87,1,0,1,0
1,4,408.36,43,3,0,759,4,0,4,1633.44,0,2023,10,16,0,408.36,0,0,1,0
4,5,190.11,158,0,1,341,7,1,2,950.55,0,2024,7,22,0,190.10999999999999,1,0,1,0
5,3,602.75,589,1,4,305,6,1,0,1808.25,0,2025,3,15,5,602.75,1,0,1,1
3,3,646.79,247,0,0,11,5,2,2,1940.37,0,2023,8,17,3,646.79,1,0,1,0
0,4,418.71,97,0,2,353,8,0,3,1674.84,0,2023,6,11,6,418.71,1,0,1,1
2,2,323.45,310,1,3,226,5,0,3,646.9,0,2025,2,16,6,323.45,1,0,1,1
4,1,694.5,68,1,2,402,3,2,1,694.5,0,2024,7,18,3,694.5,0,0,1,0
0,2,337.32,611,1,0,257,4,1,0,674.64,0,2024,12,2,0,337.32,0,0,1,0
5,2,467.91,236,3,3,888,5,2,1,935.82,0,2024,4,9,1,467.91,1,0,1,0
1,4,38.28,612,2,0,571,4,2,1,153.12,0,2024,6,8,5,38.28,0,0,1,1
5,2,73.41,334,4,4,1164,2,1,2,146.82,0,2023,12,28,3,73.41,0,0,1,0
6,3,668.33,490,3,2,328,4,2,1,2004.99,0,2023,9,24,6,668.33,0,0,1,1
5,4,410.21,528,0,2,648,5,2,3,1640.84,0,2024,7,29,0,410.21,1,0,1,0
1,4,294.41,65,2,2,594,4,0,3,1177.64,0,2023,12,18,0,294.41,0,0,1,0
0,3,501.82,339,3,0,235,4,0,0,1505.46,0,2025,3,1,5,501.82,0,0,1,1
5,2,552.83,574,1,0,365,3,0,4,1105.66,0,2024,6,24,0,552.83,0,0,1,0
0,3,498.66,199,0,0,220,6,0,0,1495.98,0,2025,2,16,6,498.66,1,0,1,1
4,4,695.1,273,2,3,972,8,0,0,2780.4,0,2024,8,23,4,695.1,1,1,1,0
0,1,381.61,10,2,2,531,5,0,0,381.61,0,2023,4,3,0,381.61,1,0,1,0
1,5,507.94,135,4,0,1039,9,0,1,2539.7,1,2023,2,16,3,507.93999999999994,1,1,1,0
1,3,571.53,511,2,1,642,6,0,1,1714.59,0,2025,5,12,0,571.53,1,0,1,0
3,5,421.44,131,0,2,1110,5,1,3,2107.2,0,2024,10,3,3,421.43999999999994,1,0,1,0
0,2,588.3,94,4,2,170,2,0,0,1176.6,0,2025,1,2,3,588.3,0,0,1,0
4,1,355.15,245,0,3,747,2,1,0,355.15,0,2024,6,25,1,355.15,0,0,1,0
0,2,695.29,617,1,2,239,6,0,3,1390.58,0,2024,7,25,3,695.29,1,0,1,0
1,4,302.65,14,1,0,912,8,1,4,1210.6,0,2023,2,20,0,302.65,1,0,1,0
0,2,608.04,620,0,0,806,4,0,2,1216.08,0,2023,1,29,6,608.04,0,0,1,1
6,2,344.18,310,1,4,406,7,0,4,688.36,0,2023,11,9,3,344.18,1,0,1,0
3,4,696.71,125,2,4,349,4,0,3,2786.84,0,2024,12,16,0,696.71,0,1,1,0
3,3,198.63,355,0,2,768,8,1,3,595.89,0,2025,6,11,2,198.63,1,0,1,0
5,4,534.57,406,1,1,679,6,0,1,2138.28,0,2023,8,13,6,534.57,1,0,1,1
2,4,690.78,636,1,4,1173,9,0,4,2763.12,0,2023,7,19,2,690.78,1,1,1,0
3,3,301.55,100,2,1,154,5,0,2,904.65,0,2024,5,29,2,301.55,1,0,1,0
3,4,27.42,401,2,2,134,4,1,4,109.68,0,2023,4,20,3,27.42,0,0,1,0
1,4,466.7,552,2,3,664,8,0,3,1866.8,0,2024,2,23,4,466.7,1,0,1,0
1,1,541.64,249,2,4,812,5,1,0,541.64,0,2024,9,4,2,541.64,1,0,1,0
4,1,11.39,514,0,0,337,6,2,0,11.39,0,2023,10,16,0,11.39,1,0,1,0
4,2,224.37,108,2,1,303,3,2,4,448.74,0,2025,3,11,1,224.37,0,0,1,0
2,3,306.29,623,1,3,118,7,2,3,918.87,0,2024,6,11,1,306.29,1,0,1,0
6,5,315.57,169,2,1,712,6,2,0,1577.85,0,2024,1,8,0,315.57,1,0,1,0
0,3,223.79,372,2,2,696,3,0,2,671.37,0,2023,7,14,4,223.79,0,0,1,0
0,3,324.47,628,0,1,348,4,2,0,973.41,0,2023,7,31,0,324.46999999999997,0,0,1,0
5,2,92.87,183,1,2,271,5,0,1,185.74,0,2023,10,17,1,92.87,1,0,1,0
2,2,331.42,139,1,1,967,6,2,2,662.84,0,2023,4,8,5,331.42,1,0,1,1
0,1,525.43,388,0,0,221,2,1,3,525.43,0,2024,12,23,0,525.43,0,0,1,0
5,2,697.19,465,0,3,381,7,0,0,1394.38,0,2023,8,3,3,697.19,1,0,1,0
4,4,518.4,426,1,1,933,7,1,1,2073.6,0,2023,8,28,0,518.4,1,0,1,0
1,3,131.96,456,1,2,292,8,0,3,395.88,0,2025,2,4,1,131.96,1,0,1,0
3,1,208.36,428,4,4,268,4,0,0,208.36,0,2024,10,4,4,208.36,0,0,1,0
5,3,222.34,5,1,3,568,5,2,0,667.02,0,2023,11,27,0,222.34,1,0,1,0
5,3,91.74,190,2,3,189,8,0,4,275.22,0,2024,9,10,1,91.74000000000001,1,0,1,0
6,2,213.83,194,2,0,595,2,2,0,427.66,0,2023,8,13,6,213.83,0,0,1,1
5,1,127.55,237,0,4,445,3,1,4,127.55,0,2023,4,27,3,127.55,0,0,1,0
3,1,70.24,253,1,0,3,4,0,2,70.24,0,2024,9,8,6,70.24,0,0,1,1
2,5,518.55,577,1,0,494,6,2,3,2592.75,1,2023,1,8,6,518.55,1,1,1,1
0,4,298.36,440,2,2,509,8,0,2,1193.44,0,2023,10,31,1,298.36,1,0,1,0
1,3,158.74,136,4,2,462,7,0,3,476.22,0,2023,7,27,3,158.74,1,0,1,0
0,2,420.29,427,3,3,1168,3,1,2,840.58,0,2025,6,14,5,420.29,0,0,1,1
1,1,281.52,256,3,4,971,6,2,4,281.52,0,2023,4,5,2,281.52,1,0,1,0
2,1,204.08,635,3,3,1005,4,0,2,204.08,0,2023,9,27,2,204.08,0,0,1,0
0,1,343.31,474,3,3,133,6,1,2,343.31,0,2024,7,8,0,343.31,1,0,1,0
3,1,163.32,415,0,4,973,6,2,1,163.32,0,2023,11,18,5,163.32,1,0,1,1
1,2,184.6,334,3,1,649,7,2,0,369.2,0,2024,3,13,2,184.6,1,0,1,0
5,2,371.29,593,3,4,176,5,2,1,742.58,0,2023,10,7,5,371.29,1,0,1,1
6,5,389.22,36,0,0,661,7,0,4,1946.1,0,2024,8,17,5,389.21999999999997,1,0,1,1
1,3,616.39,461,1,4,966,6,0,3,1849.17,0,2025,6,8,6,616.39,1,0,1,1
1,4,376.43,499,3,2,779,5,2,3,1505.72,0,2025,2,10,0,376.43,1,0,1,0
0,3,432.85,654,4,2,83,4,0,3,1298.55,0,2024,2,28,2,432.84999999999997,0,0,1,0
6,1,687.89,174,0,3,366,1,0,0,687.89,0,2025,6,16,0,687.89,0,0,1,0
5,3,189.44,442,0,2,678,4,0,0,568.32,0,2023,11,19,6,189.44000000000003,0,0,1,1
1,1,107.04,208,1,0,360,6,0,2,107.04,0,2024,6,20,3,107.04,1,0,1,0
3,2,662.53,475,4,0,801,5,0,1,1325.06,0,2024,3,4,0,662.53,1,0,1,0
6,2,436.84,124,4,1,1027,2,0,3,873.68,0,2023,7,13,3,436.84,0,0,1,0
0,4,262.52,292,2,0,829,4,2,3,1050.08,0,2024,8,22,3,262.52,0,0,1,0
6,4,560.58,73,3,3,532,6,1,4,2242.32,0,2023,6,11,6,560.58,1,0,1,1
